cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000900024307015771739085;Regis_Cozinh;066/115 ;TRANSTUTTI                                             ;78      ;5771739 ;5771739 ;330     ;900024 307       ;1       ;85      ;A       ;PORTA BAL ESP 496X396X15 NIMBO               ;496X360 mm                                   ;SS COMERCIO DE MOVEIS ;PORTO ALEGRE       ;RS;03/05/24  ;496X3;01/01;
00000900024307015771739086;Regis_Cozinh;067/115 ;TRANSTUTTI                                             ;78      ;5771739 ;5771739 ;330     ;900024 307       ;1       ;86      ;A       ;PORTA BAL ESP 496X396X15 NIMBO               ;496X360 mm                                   ;SS COMERCIO DE MOVEIS ;PORTO ALEGRE       ;RS;03/05/24  ;496X3;01/01;
00000900024307015770081087;SANDRAcoz/sa;162/191 ;TRANSTUTTI                                             ;78      ;5770081 ;5770081 ;330     ;900024 307       ;1       ;87      ;A       ;PORTA BAL ESP 496X396X15 NIMBO               ;478X355 mm                                   ;MICHELE WASIELESKI DE ;PELOTAS            ;RS;03/05/24  ;478X3;01/01;
00000900024307015770081088;SANDRAcoz/sa;163/191 ;TRANSTUTTI                                             ;78      ;5770081 ;5770081 ;330     ;900024 307       ;1       ;88      ;A       ;PORTA BAL ESP 496X396X15 NIMBO               ;478X355 mm                                   ;MICHELE WASIELESKI DE ;PELOTAS            ;RS;03/05/24  ;478X3;01/01;
00000900033307015771245089;TIAGO FICK_C;001/098 ;TRANSTUTTI                                             ;78      ;5771245 ;5771245 ;330     ;900033 307       ;1       ;89      ;A       ;PORTA ESP 663X396X15 NIMBO                   ;663X389 mm                                   ;SD COMERCIO DE MOVEIS ;CANOAS             ;RS;03/05/24  ;663X3;01/01;
00000900033307015771245090;TIAGO FICK_C;098/098 ;TRANSTUTTI                                             ;78      ;5771245 ;5771245 ;330     ;900033 307       ;1       ;90      ;A       ;PORTA ESP 663X396X15 NIMBO                   ;663X389 mm                                   ;SD COMERCIO DE MOVEIS ;CANOAS             ;RS;03/05/24  ;663X3;01/01;
00000900033307015761780091;FRANCI-COZ  ;048/110 ;RODAG-LOGIST                                           ;78      ;5761780 ;5761780 ;323     ;900033 307       ;1       ;91      ;C       ;PORTA ESP 663X396X15 NIMBO                   ;663X371 mm                                   ;R FELICIANO AGUIRRE PL;SANTO ANDRE        ;SP;03/05/24  ;663X3;01/01;
00000900033307015761780092;FRANCI-COZ  ;049/110 ;RODAG-LOGIST                                           ;78      ;5761780 ;5761780 ;323     ;900033 307       ;1       ;92      ;C       ;PORTA ESP 663X396X15 NIMBO                   ;663X371 mm                                   ;R FELICIANO AGUIRRE PL;SANTO ANDRE        ;SP;03/05/24  ;663X3;01/01;
00000900033307015765965093;LUCIDEA-BAN ;013/032 ;BENTO BR                                               ;78      ;5765965 ;5765965 ;328     ;900033 307       ;1       ;93      ;L       ;PORTA ESP 663X396X15 NIMBO                   ;663X358 mm                                   ;SPAZZIO COMERCIO E SER;BELEM              ;PA;03/05/24  ;663X3;01/01;
00000900033307015765965094;LUCIDEA-BAN ;014/032 ;BENTO BR                                               ;78      ;5765965 ;5765965 ;328     ;900033 307       ;1       ;94      ;L       ;PORTA ESP 663X396X15 NIMBO                   ;663X358 mm                                   ;SPAZZIO COMERCIO E SER;BELEM              ;PA;03/05/24  ;663X3;01/01;
00000900033307015761780095;FRANCI-COZ  ;047/110 ;RODAG-LOGIST                                           ;78      ;5761780 ;5761780 ;323     ;900033 307       ;1       ;95      ;C       ;PORTA ESP 663X396X15 NIMBO                   ;663X356 mm                                   ;R FELICIANO AGUIRRE PL;SANTO ANDRE        ;SP;03/05/24  ;663X3;01/01;
00000900053307015759343096;068abcozinha;064/194 ;MERICA                                                 ;78      ;5759343 ;5759343 ;326     ;900053 307       ;1       ;96      ;D       ;PORTA ESP 834X396X15 NIMBO                   ;764X396 mm                                   ;MARTINS E SANTOS COMER;RIO DE JANEIRO     ;RJ;03/05/24  ;764X3;01/01;
00000900053307015759343097;068abcozinha;065/194 ;MERICA                                                 ;78      ;5759343 ;5759343 ;326     ;900053 307       ;1       ;97      ;D       ;PORTA ESP 834X396X15 NIMBO                   ;764X396 mm                                   ;MARTINS E SANTOS COMER;RIO DE JANEIRO     ;RJ;03/05/24  ;764X3;01/01;
00000900053307015762748098;JEF/COZ.LAVA;029/122 ;RODAG-LOGIST                                           ;78      ;5762748 ;5762748 ;323     ;900053 307       ;1       ;98      ;C       ;PORTA ESP 834X396X15 NIMBO                   ;729X371 mm                                   ;DECORA INTERIORES LTDA;SAO PAULO          ;SP;03/05/24  ;729X3;01/01;
00000900053307015762748099;JEF/COZ.LAVA;030/122 ;RODAG-LOGIST                                           ;78      ;5762748 ;5762748 ;323     ;900053 307       ;1       ;99      ;C       ;PORTA ESP 834X396X15 NIMBO                   ;729X371 mm                                   ;DECORA INTERIORES LTDA;SAO PAULO          ;SP;03/05/24  ;729X3;01/01;
00000900326307015770035100;1472BHCSL   ;007/012 ;MERICA                                                 ;78      ;5770035 ;5770035 ;326     ;900326 307       ;1       ;100     ;D       ;PORTA BAL ESP 496X446X15  NIMBO              ;496X435 mm                                   ;ITAPLAN COM MOV E ELET;NOVA IGUACU        ;RJ;03/05/24  ;496X4;01/01;
00000900326307015770035101;1472BHCSL   ;006/012 ;MERICA                                                 ;78      ;5770035 ;5770035 ;326     ;900326 307       ;1       ;101     ;D       ;PORTA BAL ESP 496X446X15  NIMBO              ;496X433 mm                                   ;ITAPLAN COM MOV E ELET;NOVA IGUACU        ;RJ;03/05/24  ;496X4;01/01;
00000900039307015762243102;SOMARIACOZIN;041/051 ;RODAG-LOGIST                                           ;78      ;5762243 ;5762243 ;323     ;900039 307       ;1       ;102     ;C       ;PORTA ESP 663X446X15 NIMBO                   ;663X421 mm                                   ;ZACARIAS GARCIA DOS SA;SAO PAULO          ;SP;03/05/24  ;663X4;01/01;
00000900039307015762243103;SOMARIACOZIN;042/051 ;RODAG-LOGIST                                           ;78      ;5762243 ;5762243 ;323     ;900039 307       ;1       ;103     ;C       ;PORTA ESP 663X446X15 NIMBO                   ;663X421 mm                                   ;ZACARIAS GARCIA DOS SA;SAO PAULO          ;SP;03/05/24  ;663X4;01/01;
00000900039307015771834104;8201LEOBSOC ;006/020 ;MERICA                                                 ;78      ;5771834 ;5771834 ;326     ;900039 307       ;1       ;104     ;D       ;PORTA ESP 663X446X15 NIMBO                   ;596X446 mm                                   ;FERAMALU MOVEIS E ELET;RIO DE JANEIRO     ;RJ;03/05/24  ;596X4;01/01;
00000900039307015771834105;8201LEOBSOC ;007/020 ;MERICA                                                 ;78      ;5771834 ;5771834 ;326     ;900039 307       ;1       ;105     ;D       ;PORTA ESP 663X446X15 NIMBO                   ;596X446 mm                                   ;FERAMALU MOVEIS E ELET;RIO DE JANEIRO     ;RJ;03/05/24  ;596X4;01/01;
00000900055307015765540106;Adriana/cozi;016/084 ;DUMAR                                                  ;78      ;5765540 ;5765540 ;321     ;900055 307       ;1       ;106     ;B       ;PORTA ESP 834X446X15 NIMBO                   ;666X421 mm                                   ;PLANEJAR COMERCIO DE M;VOTUPORANGA        ;SP;03/05/24  ;666X4;01/01;
00000900055307015765540107;Adriana/cozi;015/084 ;DUMAR                                                  ;78      ;5765540 ;5765540 ;321     ;900055 307       ;1       ;107     ;B       ;PORTA ESP 834X446X15 NIMBO                   ;666X417 mm                                   ;PLANEJAR COMERCIO DE M;VOTUPORANGA        ;SP;03/05/24  ;666X4;01/01;
00000900041307015770941108;manoel-cozin;041/082 ;DUMAR                                                  ;78      ;5770941 ;5770941 ;321     ;900041 307       ;1       ;108     ;B       ;PORTA ESP 663X496X15 NIMBO                   ;663X479 mm                                   ;SONIA MARIA MESSIAS JO;PRAIA GRANDE       ;SP;03/05/24  ;663X4;01/01;
00000900041307015770941109;manoel-cozin;042/082 ;DUMAR                                                  ;78      ;5770941 ;5770941 ;321     ;900041 307       ;1       ;109     ;B       ;PORTA ESP 663X496X15 NIMBO                   ;663X479 mm                                   ;SONIA MARIA MESSIAS JO;PRAIA GRANDE       ;SP;03/05/24  ;663X4;01/01;
00000900057307015761772110;ISABELLA-COZ;024/060 ;RODAG-LOGIST                                           ;78      ;5761772 ;5761772 ;323     ;900057 307       ;1       ;110     ;C       ;PORTA ESP 834X496X15 NIMBO                   ;773X496 mm                                   ;R FELICIANO AGUIRRE PL;SANTO ANDRE        ;SP;03/05/24  ;773X4;01/01;
00000900057307015761772111;ISABELLA-COZ;025/060 ;RODAG-LOGIST                                           ;78      ;5761772 ;5761772 ;323     ;900057 307       ;1       ;111     ;C       ;PORTA ESP 834X496X15 NIMBO                   ;773X496 mm                                   ;R FELICIANO AGUIRRE PL;SANTO ANDRE        ;SP;03/05/24  ;773X4;01/01;
00000900142307015759858112;AlbertoDORM ;061/102 ;RASADOR PR                                             ;78      ;5759858 ;5759858 ;332     ;900142 307       ;1       ;112     ;E       ;PORTA ESP 2527X496X18 NIMBO                  ;2527X453 mm                                  ;CASA PLENA MOVEIS PLAN;FLORIANOPOLIS      ;SC;03/05/24  ;2527X;01/01;
00000900142307015759858113;AlbertoDORM ;062/102 ;RASADOR PR                                             ;78      ;5759858 ;5759858 ;332     ;900142 307       ;1       ;113     ;E       ;PORTA ESP 2527X496X18 NIMBO                  ;2527X453 mm                                  ;CASA PLENA MOVEIS PLAN;FLORIANOPOLIS      ;SC;03/05/24  ;2527X;01/01;
00000900059307015762398114;2193CZEDGARD;030/079 ;RODAG-LOGIST                                           ;78      ;5762398 ;5762398 ;323     ;900059 307       ;1       ;114     ;C       ;PORTA ESP 834X596X15 NIMBO                   ;834X546 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;834X5;01/01;
00000900059307015770298115;005376CZFERN;001/007 ;PAESE  R01                                             ;78      ;5770298 ;5770298 ;325     ;900059 307       ;1       ;115     ;J       ;PORTA ESP 834X596X15 NIMBO                   ;834X546 mm                                   ;V.A. SILVA COMERCIO DE;SAO PAULO          ;SP;03/05/24  ;834X5;01/01;
00000900059307015699359116;MOST-IDEAL-4;033/317 ;MERICA                                                 ;78      ;5699359 ;5699359 ;326     ;900059 307       ;1       ;116     ;D       ;PORTA ESP 834X596X15 NIMBO                   ;834X506 mm                                   ;IDEAL MOD COM DE MOV E;RIO DE JANEIRO     ;RJ;03/05/24  ;834X5;01/01;
00000900018307015761975117;ARTHURSTUDIO;034/122 ;RODAG-LOGIST                                           ;78      ;5761975 ;5761975 ;323     ;900018 307       ;1       ;117     ;C       ;PORTA ARTIC ESP 414X696X15 NIMBO             ;414X666 mm                                   ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;414X6;01/01;
00000900018307015762398118;2193CZEDGARD;029/079 ;RODAG-LOGIST                                           ;78      ;5762398 ;5762398 ;323     ;900018 307       ;1       ;118     ;C       ;PORTA ARTIC ESP 414X696X15 NIMBO             ;330X676 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;330X6;01/01;
00000900120307015771757119;1383AA      ;023/139 ;MERICA                                                 ;78      ;5771757 ;5771757 ;326     ;900120 307       ;1       ;119     ;D       ;FRENTE GAV ESP 329X896X15 NIMBO              ;329X866 mm                                   ;NOVO VISUAL COZ E QUAR;RIO DE JANEIRO     ;RJ;03/05/24  ;329X8;01/01;
00000900009307015771757120;1383AA      ;038/139 ;MERICA                                                 ;78      ;5771757 ;5771757 ;326     ;900009 307       ;1       ;120     ;D       ;PORTA ARTIC ESP 329X896X15 NIMBO             ;329X866 mm                                   ;NOVO VISUAL COZ E QUAR;RIO DE JANEIRO     ;RJ;03/05/24  ;329X8;01/01;
00000900009307015763772121;JESSECAS    ;028/035 ;RODAG-LOGIST                                           ;78      ;5763772 ;5763772 ;323     ;900009 307       ;1       ;121     ;C       ;PORTA ARTIC ESP 329X896X15 NIMBO             ;282X884 mm                                   ;FABIO AMBROSIO COMERCI;SAO PAULO          ;SP;03/05/24  ;282X8;01/01;
00000900013591015770006122;DORM JOSE   ;042/136 ;RASADOR PR                                             ;78      ;5770006 ;5770006 ;332     ;900013 591       ;1       ;122     ;E       ;PORTA ESP 414X346X15 DAKAR                   ;351X346 mm                                   ;BONATO PLANEJADOS LTDA;SAO JOSE           ;SC;03/05/24  ;351X3;01/01;
00000900013591015770006123;DORM JOSE   ;043/136 ;RASADOR PR                                             ;78      ;5770006 ;5770006 ;332     ;900013 591       ;1       ;123     ;E       ;PORTA ESP 414X346X15 DAKAR                   ;351X346 mm                                   ;BONATO PLANEJADOS LTDA;SAO JOSE           ;SC;03/05/24  ;351X3;01/01;
00000900030591015758496124;EDUARDO/GOUR;014/044 ;PAESE LOGIST                                           ;78      ;5758496 ;5758496 ;327     ;900030 591       ;1       ;124     ;M       ;PORTA ESP 663X346X15 DAKAR                   ;663X326 mm                                   ;R & S MOVEIS PLANEJADO;SAO PAULO          ;SP;03/05/24  ;663X3;01/01;
00000900030591015758496125;EDUARDO/GOUR;015/044 ;PAESE LOGIST                                           ;78      ;5758496 ;5758496 ;327     ;900030 591       ;1       ;125     ;M       ;PORTA ESP 663X346X15 DAKAR                   ;663X326 mm                                   ;R & S MOVEIS PLANEJADO;SAO PAULO          ;SP;03/05/24  ;663X3;01/01;
00000900024591015768944126;782442001-03;015/103 ;MERICA                                                 ;78      ;5768944 ;5768944 ;326     ;900024 591       ;1       ;126     ;D       ;PORTA BAL ESP 496X396X15 DAKAR               ;429X396 mm                                   ;TOP COPA MOVEIS E UTIL;RIO DE JANEIRO     ;RJ;03/05/24  ;429X3;01/01;
00000900039591015770530127;DIANA_COZINH;019/044 ;PAESE LOGIST                                           ;78      ;5770530 ;5770530 ;327     ;900039 591       ;1       ;127     ;M       ;PORTA ESP 663X446X15 DAKAR                   ;663X411 mm                                   ;EM CASA DESIGN MOVEIS ;SAO PAULO          ;SP;03/05/24  ;663X4;01/01;
00000900039591015770530128;DIANA_COZINH;020/044 ;PAESE LOGIST                                           ;78      ;5770530 ;5770530 ;327     ;900039 591       ;1       ;128     ;M       ;PORTA ESP 663X446X15 DAKAR                   ;663X411 mm                                   ;EM CASA DESIGN MOVEIS ;SAO PAULO          ;SP;03/05/24  ;663X4;01/01;
00000900075591015763715129;EI147       ;060/178 ;TRANSTUTTI                                             ;78      ;5763715 ;5763715 ;330     ;900075 591       ;1       ;129     ;A       ;PORTA ESP 999X596X15 DAKAR                   ;836X596 mm                                   ;QUATTUOR COMERCIO DE M;PORTO ALEGRE       ;RS;03/05/24  ;836X5;01/01;
